stamp,x,y,yaw,v,w,collisions,blocked_commands,distance,quality_enabled,top_blocked,all_blocked,reset_sequence,evidence
1789808691.6097398,-2.8842756008257635,0.9213342570287121,0.7786182738749904,0.5999999999999999,0.0,0,0,1.7275008395647105,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.6347566,-2.8735887460910225,0.9318771740508904,0.7786182738749904,0.5999999999999999,0.0,0,0,1.7425129001647077,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.6598077,-2.86288828339743,0.9424335157508227,0.7786182738749904,0.5999999999999999,0.0,0,0,1.7575440761646985,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.6847227,-2.852247407153242,0.9529310735515334,0.7786182738749904,0.5999999999999999,0.0,0,0,1.7724915497647216,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.7098603,-2.8421465003687136,0.962895934562683,0.7786182738749904,0.5647058823529411,0.0,0,0,1.7866805163529287,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.734945,-2.8320640186985964,0.9728426186211949,0.7786182738749904,0.5647058823529411,0.0,0,0,1.800843600776461,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.7600102,-2.8219880865007876,0.9827828414200753,0.7786182738749904,0.5647058823529411,0.0,0,0,1.8149974850117592,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.784956,-2.8113474271634775,0.9933129777859053,0.7817370691249937,0.5999999999999999,0.125,0,0,1.8299677022117753,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.8097122,-2.8008207670410576,1.0037952325994666,0.7848319814999914,0.5999999999999999,0.125,0,0,1.8448232816117642,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.8347552,-2.790200040567654,1.0144039393508004,0.7848319814999914,0.5999999999999999,0.0,0,0,1.8598347602117773,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.8598137,-2.779547387132526,1.0250445369313772,0.7848319814999914,0.5999999999999999,0.0,0,0,1.8748913648117767,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.8847969,-2.7689419457822866,1.035637975858075,0.7848319814999914,0.5999999999999999,0.0,0,0,1.8898812392117523,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.9096725,-2.759002023256588,1.0455666491432953,0.7848319814999914,0.5647058823529411,0.0,0,0,1.9039304602941305,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.934753,-2.7489840626734288,1.0555732721685,0.7848319814999914,0.5647058823529411,0.0,0,0,1.9180899814235433,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.959859,-2.738954431720383,1.0655915523559634,0.7848319814999914,0.5647058823529411,0.0,0,0,1.932265997611768,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.9848542,-2.72896663430894,1.075568046345812,0.7848319814999914,0.5647058823529411,0.0,0,0,1.9463828857058743,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.0096912,-2.719041754214834,1.085481694223308,0.7848319814999914,0.5647058823529411,0.0,0,0,1.960410845611768,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.0348146,-2.708383654390673,1.096127732029113,0.7848319814999914,0.5999999999999999,0.0,0,0,1.9754751482117692,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.060046,-2.6976745499610266,1.1068247167173104,0.7848319814999914,0.5999999999999999,0.0,0,0,1.990611541411756,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.085298,-2.6869544801630902,1.1175326543640367,0.7848319814999914,0.5999999999999999,0.0,0,0,2.0057634332117527,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.1098773,-2.676519697571353,1.1279556276707006,0.7848319814999914,0.5999999999999999,0.0,0,0,2.020512096211776,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.134955,-2.665876701182545,1.1385865791340604,0.7848319814999914,0.5999999999999999,0.0,0,0,2.035555051411752,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.1603715,-2.6550880272590063,1.1493630432655113,0.7848319814999914,0.5999999999999999,0.0,0,0,2.050803909211761,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.1849663,-2.6452752027710185,1.1591949472190324,0.7879067961249934,0.5647058823529411,0.125,0,0,2.0646948364588282,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.209831,-2.6353843857364367,1.1691664670066935,0.7910156952499893,0.5647058823529411,0.125,0,0,2.0787397454470447,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.2346926,-2.624894736731211,1.1797746349171518,0.7910156952499893,0.5999999999999999,0.0,0,0,2.09365839024707,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.2603052,-2.6141650818800057,1.190625520416385,0.7910156952499893,0.5999999999999999,0.0,0,0,2.1089183774470466,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.285054,-2.6036520015670512,1.2012573843767897,0.7910156952499893,0.5999999999999999,0.0,0,0,2.123870346847068,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.3097103,-2.5932646717855214,1.2117945107791253,0.7940982377499854,0.5999999999999999,0.125,0,0,2.138666550847049,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.334728,-2.582754070750768,1.2225231310115383,0.7972272353749905,0.5999999999999999,0.125,0,0,2.1536857394470736,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.359801,-2.572259873858283,1.2333023264198975,0.8003613832499856,0.5999999999999999,0.125,0,0,2.1687296492470503,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808692.3847783,-2.5618384050141803,1.2440740328735849,0.8034838591249884,0.5999999999999999,0.125,0,0,2.1837175334470635,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
