scenario,seed,mode,objective,planning_ms,expanded,success,length_m,latent_quality_mean,synthetic_low_quality_exposure_m,normalized_cost_integral,unknown_exposure_m,collision_cells,valid_path,route
sparse_misleading_score,107,no_age,72.46381715416022,2.607624999654945,284,True,56.48528137423856,0.9011162399841125,0.0,5.3261785933072225,0.0,0,True,detour
sparse_misleading_score,108,geometric,38.0,0.49784999964685994,39,True,38.0,0.40623646747087055,27.0,0.0,0.0,0,True,direct
sparse_misleading_score,108,linear,42.67261904761906,1.1319979998916097,124,True,38.0,0.40623646747087055,27.0,1.5575396825396823,0.0,0,True,direct
sparse_misleading_score,108,nonlinear,42.67261904761906,11.659849999887228,124,True,38.0,0.40623646747087055,27.0,1.5575396825396823,0.0,0,True,direct
sparse_misleading_score,108,full,72.36917730334706,1.9203890001335822,285,True,56.48528137423857,0.901689619825126,0.0,5.294631976369502,0.0,0,True,detour
sparse_misleading_score,108,no_variance,69.6794019998119,2.5381380000908393,278,True,56.48528137423857,0.901689619825126,0.0,4.3980402085244465,0.0,0,True,detour
sparse_misleading_score,108,no_count,43.196428571428584,0.9966319998966355,125,True,38.0,0.40623646747087055,27.0,1.7321428571428572,0.0,0,True,direct
sparse_misleading_score,108,no_age,72.36917730334706,2.0184320001135347,285,True,56.48528137423857,0.901689619825126,0.0,5.294631976369502,0.0,0,True,detour
sparse_misleading_score,109,geometric,38.0,0.35916700016969116,39,True,38.0,0.40461329017554615,27.0,0.0,0.0,0,True,direct
sparse_misleading_score,109,linear,42.66666666666667,0.9758920000422222,124,True,38.0,0.40461329017554615,27.0,1.5555555555555554,0.0,0,True,direct
sparse_misleading_score,109,nonlinear,42.66666666666667,8.661425999889616,124,True,38.0,0.40461329017554615,27.0,1.5555555555555554,0.0,0,True,direct
sparse_misleading_score,109,full,72.31067476093784,1.97919299989735,285,True,56.48528137423856,0.9024565387584661,0.0,5.275131128899766,0.0,0,True,detour
sparse_misleading_score,109,no_variance,69.62089945740267,2.0792700001948106,279,True,56.48528137423856,0.9024565387584661,0.0,4.3785393610547105,0.0,0,True,detour
sparse_misleading_score,109,no_count,43.19047619047622,1.0371889998168626,125,True,38.0,0.40461329017554615,27.0,1.7301587301587302,0.0,0,True,direct
sparse_misleading_score,109,no_age,72.31067476093784,2.5872040000649577,285,True,56.48528137423856,0.9024565387584661,0.0,5.275131128899766,0.0,0,True,detour
stale_high_score,100,geometric,38.0,9.56741600020905,39,True,38.0,0.402079360409026,27.0,0.0,0.0,0,True,direct
stale_high_score,100,linear,42.55357142857144,0.7509010001740535,123,True,38.0,0.402079360409026,27.0,1.5178571428571428,0.0,0,True,direct
stale_high_score,100,nonlinear,42.55357142857144,0.8369769998353149,123,True,38.0,0.402079360409026,27.0,1.5178571428571428,0.0,0,True,direct
stale_high_score,100,full,72.36960032603676,2.371875999870099,272,True,56.48528137423857,0.9018599913023024,0.0,5.294772983932726,0.0,0,True,detour
stale_high_score,100,no_variance,69.67982502250155,2.5802770001064346,267,True,56.48528137423857,0.9018599913023024,0.0,4.3981812160876705,0.0,0,True,detour
stale_high_score,100,no_count,72.35769556413199,2.46815999980754,272,True,56.48528137423857,0.9018599913023024,0.0,5.2908047299644725,0.0,0,True,detour
stale_high_score,100,no_age,44.36309523809527,5.065463999926578,128,True,38.0,0.402079360409026,27.0,2.121031746031747,0.0,0,True,direct
stale_high_score,101,geometric,38.0,0.408299999890005,39,True,38.0,0.4024611726988474,27.0,0.0,0.0,0,True,direct
stale_high_score,101,linear,42.52380952380954,0.662079999983689,123,True,38.0,0.4024611726988474,27.0,1.507936507936508,0.0,0,True,direct
stale_high_score,101,nonlinear,42.52380952380954,0.6810309996581054,123,True,38.0,0.4024611726988474,27.0,1.507936507936508,0.0,0,True,direct
stale_high_score,101,full,72.34188095550408,2.1201230001679505,272,True,56.48528137423856,0.9020996000398159,0.0,5.285533193755162,0.0,0,True,detour
stale_high_score,101,no_variance,69.65210565196888,2.5822289999268833,265,True,56.48528137423856,0.9020996000398159,0.0,4.388941425910107,0.0,0,True,detour
stale_high_score,101,no_count,72.34188095550408,12.730074000046443,272,True,56.48528137423856,0.9020996000398159,0.0,5.285533193755162,0.0,0,True,detour
stale_high_score,101,no_age,44.33333333333335,0.8173160003934754,128,True,38.0,0.4024611726988474,27.0,2.1111111111111125,0.0,0,True,direct
stale_high_score,102,geometric,38.0,0.43365100009395974,39,True,38.0,0.4031286675865101,27.0,0.0,0.0,0,True,direct
stale_high_score,102,linear,42.64880952380953,0.9433459999854676,124,True,38.0,0.4031286675865101,27.0,1.5496031746031744,0.0,0,True,direct
stale_high_score,102,nonlinear,42.64880952380953,1.1159099999531463,124,True,38.0,0.4031286675865101,27.0,1.5496031746031744,0.0,0,True,direct
stale_high_score,102,full,72.68405524939831,3.0643569998574094,276,True,56.48528137423856,0.9001704312092221,0.0,5.39959129171992,0.0,0,True,detour
stale_high_score,102,no_variance,69.99427994586318,12.348178000138432,268,True,56.48528137423856,0.9001704312092221,0.0,4.502999523874866,0.0,0,True,detour
stale_high_score,102,no_count,72.68405524939831,1.825686999836762,276,True,56.48528137423856,0.9001704312092221,0.0,5.39959129171992,0.0,0,True,detour
stale_high_score,102,no_age,44.45833333333336,1.1833509997813962,128,True,38.0,0.4031286675865101,27.0,2.152777777777779,0.0,0,True,direct
stale_high_score,103,geometric,38.0,0.48238899989883066,39,True,38.0,0.3945041987081544,27.0,0.0,0.0,0,True,direct
stale_high_score,103,linear,42.58333333333334,0.8101829998850008,123,True,38.0,0.3945041987081544,27.0,1.5277777777777777,0.0,0,True,direct
stale_high_score,103,nonlinear,42.58333333333334,0.8279539997602114,123,True,38.0,0.3945041987081544,27.0,1.5277777777777777,0.0,0,True,direct
stale_high_score,103,full,72.36322492239468,6.141667000065354,272,True,56.48528137423856,0.9021587731437958,0.0,5.292647849385373,0.0,0,True,detour
stale_high_score,103,no_variance,69.67344961885951,1.8582830002742412,265,True,56.48528137423856,0.9021587731437958,0.0,4.396056081540317,0.0,0,True,detour
stale_high_score,103,no_count,72.36322492239468,1.9121559998893645,272,True,56.48528137423856,0.9021587731437958,0.0,5.292647849385373,0.0,0,True,detour
stale_high_score,103,no_age,44.39285714285716,0.9904850003294996,128,True,38.0,0.3945041987081544,27.0,2.1309523809523823,0.0,0,True,direct
stale_high_score,104,geometric,38.0,0.5507559999387013,39,True,38.0,0.4000006735422595,27.0,0.0,0.0,0,True,direct
stale_high_score,104,linear,42.57142857142859,11.394805000236374,123,True,38.0,0.4000006735422595,27.0,1.523809523809524,0.0,0,True,direct
stale_high_score,104,nonlinear,42.57142857142859,0.690067000050476,123,True,38.0,0.4000006735422595,27.0,1.523809523809524,0.0,0,True,direct
stale_high_score,104,full,72.63745746889391,2.0860539998466265,276,True,56.48528137423856,0.9002400352592081,0.0,5.38405869821844,0.0,0,True,detour
stale_high_score,104,no_variance,69.94768216535873,2.491597000243928,267,True,56.48528137423856,0.9002400352592081,0.0,4.487466930373385,0.0,0,True,detour
stale_high_score,104,no_count,72.62555270698915,2.1363159999054915,276,True,56.48528137423856,0.9002400352592081,0.0,5.380090444250186,0.0,0,True,detour
stale_high_score,104,no_age,44.3809523809524,0.8490669997627265,128,True,38.0,0.4000006735422595,27.0,2.126984126984128,0.0,0,True,direct
stale_high_score,105,geometric,38.0,0.3647419998742407,39,True,38.0,0.40787355724258995,27.0,0.0,0.0,0,True,direct
stale_high_score,105,linear,42.55357142857143,2.1948180001345463,123,True,38.0,0.40787355724258995,27.0,1.5178571428571428,0.0,0,True,direct
stale_high_score,105,nonlinear,42.55357142857143,0.8105540000542533,123,True,38.0,0.40787355724258995,27.0,1.5178571428571428,0.0,0,True,direct
stale_high_score,105,full,72.60846903029218,1.9739720000870875,273,True,56.48528137423857,0.8997863184563398,0.0,5.374395885351203,0.0,0,True,detour
stale_high_score,105,no_variance,69.91869372675701,2.071204999992915,266,True,56.48528137423857,0.8997863184563398,0.0,4.477804117506146,0.0,0,True,detour
stale_high_score,105,no_count,72.60846903029218,2.325170999938564,273,True,56.48528137423857,0.8997863184563398,0.0,5.374395885351203,0.0,0,True,detour
stale_high_score,105,no_age,44.36309523809526,1.330355999925814,128,True,38.0,0.40787355724258995,27.0,2.121031746031747,0.0,0,True,direct
